,Position,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Agility,Balance,Marking,Sprint_Speed,Vision,Finishing,Player_Height
5204,4,90,65,71,72,69,72,73,61,66,90,65,62,185
5207,1,81,73,62,71,42,85,61,84,47,80,64,79,177
5208,2,80,70,72,77,63,65,79,66,68,78,73,69,180
5210,1,90,73,60,77,29,61,79,72,26,90,58,76,186
5214,4,87,50,66,69,70,70,74,66,70,85,62,49,180
5215,4,80,71,70,74,70,74,72,63,72,81,66,72,184
5217,2,88,65,68,76,59,72,79,77,54,86,73,67,176
5219,3,77,70,74,78,72,74,76,70,71,77,75,64,181
5220,2,80,74,76,78,37,64,75,64,35,82,74,72,186
5221,5,74,34,64,63,77,74,62,66,73,75,70,33,191
5223,2,82,66,68,82,39,57,87,84,40,76,72,70,173
5227,5,73,41,61,65,75,76,61,55,76,77,54,34,191
5228,5,73,43,61,65,75,74,54,57,74,78,56,40,190
5229,4,88,57,70,75,69,65,80,74,68,89,65,57,176
5231,1,85,74,64,76,37,74,82,88,32,82,73,75,170
5237,1,89,72,65,74,32,68,80,62,20,92,63,76,179
5249,1,60,80,58,68,40,73,70,53,54,65,68,84,185
5250,5,67,52,68,66,75,75,72,69,75,70,63,53,182
5251,1,66,74,56,71,30,82,68,70,31,67,54,78,177
5258,2,85,92,91,95,34,65,91,95,20,80,95,95,170
5259,1,78,92,79,86,44,82,77,82,35,79,81,95,185
5260,1,97,88,80,92,36,77,92,83,26,97,82,93,182
5262,3,76,86,93,88,64,78,79,78,68,76,94,82,181
5264,1,87,93,82,88,34,75,86,74,24,88,82,95,187
5268,3,78,66,75,82,87,83,82,92,90,75,78,65,168
5272,3,65,73,76,73,86,90,61,66,85,69,80,64,185
5276,5,78,60,71,72,91,84,61,53,92,88,65,52,193
5277,1,76,86,81,87,39,77,79,72,43,75,87,90,185
5280,1,84,87,74,78,39,83,60,52,30,87,75,92,191
5282,1,89,91,65,80,45,88,75,72,44,94,71,94,194
5283,2,91,82,79,87,45,66,94,93,47,88,82,85,170
5284,1,72,90,82,84,47,83,75,78,42,69,84,93,182
5285,2,75,86,89,84,70,77,80,79,72,73,90,83,179
5288,5,61,38,65,68,88,88,59,56,90,65,51,29,187
5289,3,73,76,89,88,72,66,91,92,70,70,90,72,172
5290,4,84,61,80,81,82,76,78,74,83,85,80,55,178
5291,4,79,68,88,80,80,72,73,73,80,80,87,60,180
5295,3,64,61,87,91,79,67,91,94,78,60,89,60,165
5296,2,83,81,86,87,48,69,94,76,41,83,88,79,180
5297,5,81,53,75,74,89,81,69,67,89,81,74,51,183
5298,1,71,89,75,87,33,69,82,90,30,68,80,93,173
5300,3,81,82,82,84,81,86,76,71,74,83,84,82,189
5302,1,84,86,86,90,40,60,92,94,32,80,91,85,177
5305,5,80,41,53,69,87,84,54,56,90,84,46,42,188
5306,5,56,59,77,73,89,77,61,62,90,64,80,57,191
5309,4,85,71,83,84,80,72,80,78,79,84,83,68,182
5311,2,80,76,83,91,54,67,94,92,49,77,84,77,173
5312,5,63,50,72,69,86,80,57,60,86,67,65,45,191
5314,4,86,69,81,83,77,71,90,85,74,86,78,73,170
5317,1,79,86,77,84,46,73,77,70,44,78,78,89,180
5318,2,93,76,79,88,30,60,91,84,29,93,81,75,180
5320,2,87,78,85,90,36,45,89,93,53,84,85,76,163
5322,5,82,49,64,65,87,82,62,39,86,85,59,46,191
5323,5,81,28,51,65,87,85,51,34,90,87,52,22,187
5324,5,68,46,60,59,89,85,53,57,93,69,50,33,187
5326,1,85,84,70,80,52,73,76,76,45,85,76,90,179
5327,5,53,54,72,72,86,78,67,66,87,54,71,40,183
5328,4,80,54,78,80,81,80,79,81,82,80,74,51,173
5332,4,92,63,76,78,80,82,66,69,77,94,69,51,183
5335,5,72,41,64,70,87,79,61,59,89,74,70,25,189
5337,1,80,84,84,87,52,72,92,83,43,80,85,84,176
5338,4,95,71,78,83,76,78,86,79,75,95,75,73,181
5339,2,63,74,87,87,52,53,84,89,58,57,90,72,173
5341,2,87,78,84,87,39,55,93,93,50,83,86,77,167
5347,3,67,62,69,74,87,83,69,66,87,68,67,50,183
5351,5,73,59,60,69,84,87,60,62,84,75,45,50,189
5352,1,66,86,70,76,51,79,68,57,45,68,75,89,185
5353,1,89,85,75,80,35,69,77,67,20,91,77,89,187
5354,1,77,78,79,89,59,78,85,86,55,77,83,78,181
5356,3,78,71,79,86,75,78,91,90,74,76,83,69,172
5357,4,93,71,76,81,77,82,78,75,74,94,74,68,184
5359,2,82,78,79,84,45,66,78,75,39,86,81,81,188
5361,5,77,70,81,80,83,76,76,77,86,77,78,60,180
5362,5,69,45,57,59,86,80,52,40,87,69,46,37,185
5363,2,88,81,78,85,45,67,87,73,44,88,77,81,185
5364,4,75,77,85,88,76,58,88,90,79,67,85,77,170
5367,3,69,74,80,79,79,78,79,84,77,68,80,69,181
5368,1,65,87,78,79,34,77,71,53,28,66,84,86,195
5371,4,73,63,82,77,80,72,73,77,79,73,80,54,173
5372,5,64,35,57,58,87,76,59,45,90,67,55,34,187
5373,5,61,41,58,62,85,84,66,52,86,66,50,39,190
5375,5,62,58,72,66,86,79,55,49,87,69,72,55,191
5376,3,78,84,81,80,67,78,75,80,71,81,83,81,178
5380,4,79,54,79,80,81,80,75,77,83,81,81,44,181
5382,2,63,76,87,85,57,59,75,83,58,62,87,77,183
5384,1,82,84,77,87,39,70,91,91,34,81,80,88,170
5387,4,87,69,81,83,79,58,82,84,82,84,83,65,172
5388,5,58,61,71,68,85,78,57,35,86,64,72,65,194
5389,3,66,62,75,74,83,82,70,62,84,67,76,54,183
5392,4,79,69,80,80,80,76,74,78,78,77,75,60,178
5394,5,50,55,69,70,85,87,50,41,87,53,70,48,194
5395,4,83,67,78,82,80,75,79,82,80,83,76,66,175
5396,3,63,79,86,80,71,72,67,77,70,59,87,74,176
5398,4,76,74,82,87,79,82,83,90,80,76,82,66,172
5401,5,70,51,71,74,84,78,61,59,84,73,67,52,188
5403,5,75,43,68,64,84,84,56,50,85,84,59,32,190
5406,2,74,79,84,83,55,65,80,76,54,71,83,79,178
5407,5,66,55,76,72,84,76,67,73,85,63,72,46,178
5408,1,82,79,76,86,40,68,86,79,30,83,82,79,181
5410,3,61,72,81,79,82,79,71,70,82,61,79,71,186
5411,4,92,64,76,79,78,84,81,78,77,92,75,63,180
5414,3,59,72,75,78,84,75,69,77,87,52,66,66,179
5416,5,67,55,64,59,85,78,57,53,87,71,55,55,190
5418,5,81,42,68,70,83,86,69,60,81,81,64,31,189
5420,1,71,86,76,86,30,71,84,86,35,67,74,87,177
5421,4,78,71,82,84,76,70,83,85,77,73,79,70,175
5422,4,77,54,68,71,84,79,70,68,85,77,63,53,184
5423,3,60,71,76,76,81,82,65,64,84,61,73,65,185
5425,5,58,46,68,68,85,78,51,42,86,65,72,36,194
5426,1,73,85,79,80,42,86,75,83,22,70,82,86,179
5430,3,83,80,85,82,67,71,83,79,64,82,89,79,176
5431,4,81,65,77,79,78,79,78,77,76,83,70,55,180
5433,5,81,25,44,62,85,81,70,60,85,84,22,25,189
5434,1,85,80,79,83,56,74,84,83,51,85,84,80,177
5435,4,90,75,77,87,76,72,94,81,75,89,72,70,179
5436,5,68,49,55,63,84,87,37,31,85,70,60,55,196
5437,5,63,50,62,64,86,83,32,35,87,62,65,37,192
5438,3,72,71,77,82,80,79,78,86,82,68,77,73,175
5440,4,92,64,73,80,78,71,80,69,82,91,72,60,186
5442,1,72,82,76,81,47,82,75,65,45,80,78,84,188
5445,3,69,71,82,81,80,84,75,50,80,74,85,66,185
5446,4,83,61,77,80,79,73,82,78,79,85,75,61,172
5447,1,80,81,61,78,35,84,67,58,44,81,66,88,189
5449,3,74,78,81,82,82,81,76,72,80,75,83,79,189
5450,4,85,52,69,79,81,75,84,72,78,88,66,46,183
5452,2,93,77,77,86,36,56,89,80,42,93,76,75,178
5453,5,81,45,64,72,84,78,71,74,85,81,62,47,181
5454,3,72,81,77,81,80,85,72,85,80,71,82,83,183
5458,2,89,70,73,86,37,59,87,88,38,87,80,73,177
5459,4,96,67,71,82,75,75,85,82,74,96,68,67,183
5460,4,76,53,77,78,78,75,70,72,78,75,73,49,178
5461,5,83,50,69,71,83,82,69,63,83,84,59,48,186
5462,3,71,78,78,79,78,79,73,68,77,72,81,76,184
5464,3,78,78,78,80,84,87,72,75,81,87,79,76,186
5467,4,87,65,81,83,74,71,84,86,71,87,78,52,171
5469,3,62,78,88,81,53,52,72,81,59,62,86,73,181
5470,4,80,61,66,72,78,89,68,60,75,84,58,64,188
5473,2,86,83,75,81,48,80,74,71,48,88,74,85,185
5478,5,76,46,52,61,83,84,72,68,83,73,43,48,185
5480,2,84,81,73,85,57,77,87,86,54,81,75,84,178
5481,5,81,30,66,69,83,78,63,65,83,85,60,26,188
5482,4,80,55,73,76,81,81,77,81,81,81,69,55,172
5487,4,83,68,76,76,79,82,80,78,80,84,71,61,181
5489,2,78,79,82,82,59,67,87,86,66,74,78,78,179
5494,4,82,61,74,78,79,79,79,61,79,84,73,56,187
5498,5,67,49,71,65,84,83,66,63,83,67,65,42,185
5501,5,65,42,59,51,83,81,33,32,81,79,57,22,195
5502,4,83,73,82,78,77,73,75,70,77,84,78,63,181
5505,2,75,78,84,84,54,60,86,83,59,72,87,75,175
5506,2,77,74,83,84,58,62,85,83,65,75,86,73,178
5507,3,59,75,85,77,74,73,68,73,76,54,86,66,180
5508,3,63,78,79,82,74,71,71,67,70,60,82,79,189
5509,3,60,65,70,72,85,88,60,44,85,62,71,62,190
5510,5,81,43,62,68,81,81,60,66,78,90,58,39,186
5513,1,83,78,73,83,53,80,79,73,45,81,74,80,181
5514,1,84,82,68,79,29,69,79,66,25,85,76,83,192
5515,3,64,72,74,74,82,85,66,58,81,66,72,73,192
5516,5,71,38,67,70,84,80,69,52,84,72,67,28,191
5526,2,73,75,80,84,48,66,84,83,46,69,82,73,185
5527,4,80,58,77,77,76,80,72,85,77,81,70,48,178
5529,3,75,77,81,82,64,66,77,77,67,73,83,77,177
5531,1,84,75,77,85,39,69,83,67,39,87,78,77,188
5532,3,65,79,79,79,82,82,81,77,80,65,80,75,180
5533,3,70,75,76,76,78,84,73,68,81,70,78,72,185
5534,4,84,67,76,81,77,75,85,81,76,83,73,64,173
5535,5,78,37,66,69,81,80,65,74,80,84,53,32,180
5536,2,82,73,79,80,69,69,81,81,71,82,79,72,173
5537,3,66,71,83,79,76,79,71,75,79,66,84,61,180
5539,2,90,79,70,86,43,68,93,92,31,88,70,79,174
5540,3,75,76,82,83,69,73,83,80,64,75,83,75,177
5541,4,86,58,75,78,78,70,75,74,77,87,73,52,178
5542,3,74,75,79,83,69,78,76,79,69,76,82,74,180
5543,3,67,64,74,75,80,85,72,73,77,69,75,61,180
5545,3,75,75,81,85,66,71,84,83,68,73,84,76,175
5546,3,81,68,77,78,80,77,76,74,83,81,76,69,180
5547,4,80,49,69,73,82,80,67,65,82,82,64,40,187
5549,1,58,84,71,78,29,71,64,67,32,59,75,86,186
5555,3,70,67,81,85,63,62,90,82,66,62,82,62,178
5557,2,53,86,86,86,50,60,78,76,52,51,84,84,180
5559,3,76,75,80,80,76,79,76,81,73,72,79,69,177
5562,2,87,78,78,82,47,64,89,91,55,87,78,77,172
5563,3,65,81,79,78,76,74,68,67,78,65,78,77,184
5564,2,70,73,82,83,35,62,78,82,38,68,84,74,177
5566,3,76,74,76,80,76,79,69,69,70,81,75,69,192
5570,1,87,80,73,85,35,68,82,79,26,87,77,80,184
5573,1,86,82,75,85,52,68,80,83,44,86,76,84,180
5574,3,68,78,76,79,72,77,75,69,72,69,79,78,184
5576,2,93,76,72,82,41,62,89,82,42,93,74,77,175
5583,4,92,62,77,82,70,65,89,89,72,92,77,67,174
5585,5,75,52,65,69,82,79,67,65,82,75,66,54,194
5586,2,84,74,77,84,56,76,77,73,50,83,78,70,186
5597,1,90,79,72,83,30,74,84,80,27,90,77,82,179
5598,5,81,48,67,74,81,77,69,65,82,84,65,38,187
5601,4,73,65,80,80,77,69,78,78,78,71,78,58,175
5602,4,73,72,80,87,75,71,80,78,71,73,78,71,174
5603,3,71,75,80,84,69,68,83,80,70,68,83,71,174
5604,2,74,76,80,82,58,66,80,74,48,73,81,74,187
5606,3,84,74,77,84,72,84,85,89,73,83,79,67,176
5607,3,74,50,72,73,79,78,66,67,76,74,74,39,184
5608,1,66,79,62,74,51,81,67,52,39,73,75,82,190
5609,4,82,61,74,81,75,71,86,67,74,83,76,63,183
5612,3,74,64,79,80,78,77,79,81,79,74,77,61,184
5613,2,74,73,83,81,49,74,82,80,50,72,82,72,170
5614,5,85,51,66,71,82,77,63,60,84,89,62,59,187
5615,1,87,80,61,79,25,67,90,89,20,89,58,85,170
5616,2,84,68,76,82,65,64,83,83,65,82,79,69,178
5621,3,68,67,76,80,78,79,74,77,77,68,80,64,176
5623,3,76,74,79,81,68,73,76,76,62,74,79,75,182
5625,1,90,80,71,76,36,77,83,72,32,90,73,83,182
5628,2,75,77,79,82,43,69,79,69,47,76,79,78,183
5630,4,82,67,79,75,73,75,76,74,72,83,73,65,177
5631,4,82,64,76,77,74,88,81,86,74,83,75,56,175
5632,4,84,66,73,76,76,79,78,78,76,83,64,64,183
5633,2,83,77,78,79,55,72,83,82,55,83,77,76,173
5634,2,84,64,73,77,77,79,68,74,77,87,73,64,185
5635,5,83,43,67,71,81,81,69,62,79,83,67,42,184
5637,2,89,75,74,81,39,69,83,84,33,89,77,73,175
5638,4,84,60,75,77,75,79,76,77,78,83,73,52,178
5639,4,82,57,68,81,75,75,87,79,75,83,62,50,177
5640,3,83,64,72,75,80,84,67,64,81,86,73,66,191
5643,3,69,70,73,77,73,81,78,77,75,64,78,66,174
5644,3,66,75,75,75,78,84,66,60,76,69,75,71,193
5646,2,83,77,78,82,48,71,78,88,54,83,82,76,178
5655,5,82,37,57,65,80,79,73,62,80,86,40,33,185
5657,3,75,74,75,76,75,81,74,71,76,75,77,77,182
5658,3,64,48,68,74,77,84,60,56,72,65,70,37,189
5659,2,85,78,74,84,32,69,85,78,32,86,75,78,183
5660,3,68,74,75,77,78,89,73,66,77,69,79,68,188
5661,5,81,39,57,59,80,79,50,56,81,82,56,30,188
5663,5,75,45,55,65,80,80,60,55,78,80,49,40,187
5665,2,85,72,73,85,37,64,90,86,42,85,79,74,176
5666,5,71,58,73,76,79,80,72,79,81,68,73,52,178
5669,3,73,65,72,76,77,79,81,76,79,73,71,59,180
5670,5,88,33,56,65,80,77,64,55,83,93,51,29,190
5672,1,83,76,73,78,55,83,80,78,51,87,74,79,178
5673,2,87,75,74,79,46,63,93,80,59,87,78,74,178
5674,1,80,78,66,78,41,77,75,72,36,83,70,82,180
5677,2,87,75,73,82,38,70,81,62,32,88,73,74,180
5679,4,83,55,70,70,74,81,64,64,73,88,59,49,185
5681,4,88,51,69,73,74,80,76,73,75,88,68,49,184
5683,4,85,54,72,76,73,77,74,81,71,86,66,48,175
5684,3,69,69,72,73,79,82,66,76,74,68,72,66,185
5685,5,74,39,63,68,80,77,64,55,77,81,59,30,189
5686,4,86,66,67,74,75,79,64,77,74,88,60,56,185
5687,5,73,42,58,67,79,77,69,61,76,79,55,33,186
5688,3,81,72,79,83,67,69,88,81,67,84,80,69,180
5689,1,81,81,65,78,44,83,73,86,38,84,68,82,172
5691,4,84,53,74,78,74,74,82,79,74,84,75,48,176
5692,3,68,63,78,78,73,75,71,73,75,69,82,60,182
5696,3,72,65,76,80,75,77,80,76,75,71,77,62,182
5697,2,78,69,76,82,30,50,89,91,40,74,78,69,171
5700,5,76,53,70,71,80,75,72,68,80,73,66,48,180
5701,5,74,39,71,76,78,77,73,71,77,76,69,38,187
5702,4,84,64,73,76,70,79,76,74,69,82,73,59,177
5703,5,71,34,57,67,80,76,60,54,76,75,51,29,194
5707,3,74,61,73,75,75,87,64,58,75,81,68,52,187
5708,5,64,64,62,69,78,85,62,54,77,66,65,63,189
5710,5,70,29,52,58,79,83,64,62,77,72,32,20,188
5711,4,79,60,73,75,74,82,73,93,74,82,73,55,170
5712,5,73,40,58,60,80,81,64,63,83,76,50,41,184
5714,2,85,74,76,82,55,59,84,86,47,85,76,70,175
5715,4,82,61,68,75,76,80,87,70,76,85,63,53,180
5717,2,72,75,80,80,59,68,86,87,59,70,80,74,170
5721,4,88,60,71,77,71,64,85,78,71,89,73,59,179
5722,1,85,75,68,75,46,71,79,73,40,89,74,80,180
5723,2,85,78,71,77,25,70,78,73,23,87,73,79,185
5724,2,90,65,71,85,33,50,92,93,42,86,78,67,165
5726,3,73,62,79,80,75,76,70,68,78,77,76,55,187
5727,5,77,39,62,71,79,75,64,71,81,81,58,34,183
5728,4,86,53,70,74,73,81,82,71,73,85,70,41,175
5730,5,73,29,61,68,80,72,65,46,81,75,58,22,187
5731,2,83,74,71,80,61,82,78,81,64,84,76,76,190
5732,2,80,76,74,80,39,80,76,66,27,82,74,75,185
5734,2,84,78,74,78,41,72,79,74,43,85,76,79,189
5735,1,85,76,71,78,25,70,77,71,21,87,73,80,177
5736,2,86,76,73,80,38,69,80,77,37,86,72,74,176
5740,4,85,57,68,74,74,72,82,76,73,88,59,45,176
5741,2,72,68,76,83,51,59,85,81,54,68,83,70,176
5746,4,71,71,78,78,72,63,80,79,71,71,78,63,172
5750,4,86,51,72,73,72,76,71,73,72,90,75,48,181
5752,4,87,60,67,76,70,69,85,81,69,86,65,61,177
5755,5,80,53,61,64,79,81,55,65,82,75,50,43,188
5756,3,74,63,75,75,72,76,74,70,72,75,77,56,185
5757,4,88,65,72,78,73,73,77,81,73,88,71,63,175
5758,2,86,75,71,80,30,64,88,85,30,86,68,78,174
5759,4,84,64,69,75,70,69,79,75,68,90,63,53,178
5761,1,90,75,68,80,34,64,83,74,26,89,69,77,184
5762,4,88,61,69,76,71,76,83,92,71,88,66,61,168
5765,1,87,77,61,65,39,89,66,50,45,88,67,79,183
5766,3,79,64,77,76,75,79,75,71,75,81,74,61,184
5767,4,84,64,71,75,72,76,76,82,73,84,68,58,170
5768,3,77,67,72,77,76,83,82,81,77,77,74,68,172
5769,2,86,72,74,79,53,63,86,64,53,85,76,71,174
5770,2,86,71,71,83,37,46,93,93,28,82,75,68,165
5771,2,89,71,73,77,58,70,82,77,54,88,78,73,176
5772,3,81,48,70,73,74,75,79,85,74,83,74,48,175
5773,4,89,56,68,72,66,78,67,64,63,91,65,50,185
5774,3,66,65,70,70,77,84,64,70,76,63,73,61,191
5775,2,87,73,75,80,68,68,90,81,69,86,78,71,175
5778,3,81,71,74,76,76,83,73,69,74,81,77,69,183
5779,4,85,66,70,76,67,71,84,71,64,84,68,66,178
5780,2,91,70,66,82,32,66,84,73,22,91,69,68,179
5781,1,93,78,59,76,24,71,89,74,18,94,53,82,183
5782,1,86,78,65,74,40,79,79,76,26,86,60,83,185
5784,3,80,72,76,79,69,76,86,86,71,80,79,69,172
5787,2,90,71,68,83,36,62,84,79,42,89,69,72,182
5795,2,78,72,71,80,44,55,88,84,46,76,74,72,173
5796,4,91,51,66,73,70,69,75,76,72,92,60,47,181
5797,4,91,55,67,77,70,59,86,83,72,91,64,51,174
5799,4,87,63,67,76,68,72,85,82,65,87,55,63,175
5803,5,77,52,64,69,77,76,65,62,76,78,70,48,190
5804,4,86,60,67,75,70,82,85,77,66,87,67,50,170
5808,1,91,74,58,75,40,77,90,80,36,91,60,77,175
5809,5,77,39,60,66,76,78,65,53,77,86,50,34,190
5812,3,77,64,70,80,74,82,77,78,70,78,74,58,184
5813,4,92,45,61,72,72,77,77,79,72,93,58,35,175
5817,4,90,68,71,79,70,69,81,81,69,91,72,70,175
5819,4,87,59,72,81,67,66,88,76,67,86,72,58,175
5820,2,88,74,68,79,29,53,89,81,23,87,67,80,178
5822,4,93,36,57,66,72,72,74,69,74,93,34,29,182
5823,5,62,52,50,61,78,75,64,50,77,67,40,50,193
5827,1,73,78,68,76,23,59,73,64,11,74,74,79,180
5831,3,71,72,75,78,69,77,91,78,70,73,75,70,180
5833,2,87,72,64,74,34,72,76,60,58,86,66,73,180
5834,3,85,65,72,81,64,75,91,90,67,85,73,64,177
5835,1,92,75,63,81,43,73,93,74,38,91,60,75,174
5836,3,77,60,66,71,71,80,74,80,72,77,68,57,172
5837,3,72,65,69,74,71,77,76,73,72,69,60,62,175
5838,4,90,54,67,73,70,66,88,73,70,88,64,42,170
5839,3,80,70,73,77,70,76,79,85,74,79,75,71,174
5840,3,77,62,62,70,75,80,66,69,78,80,68,58,183
5841,3,70,49,63,70,72,84,69,78,74,70,64,46,176
5842,3,71,64,70,72,72,81,74,76,73,72,64,56,179
5849,3,71,67,70,75,70,79,77,85,71,71,71,65,173
5852,5,78,33,60,68,76,75,64,69,76,82,57,33,184
5853,2,81,66,68,82,39,56,86,83,40,74,72,70,173
5854,3,87,58,66,72,74,81,81,81,77,88,70,62,183
5855,2,87,71,61,80,52,68,84,73,53,89,58,80,189
5856,4,89,60,69,75,69,69,81,74,71,89,65,60,176
5857,5,83,54,67,71,71,83,66,60,67,87,65,42,185
5859,1,55,76,64,69,39,75,60,52,39,55,65,83,185
5861,1,50,77,60,65,33,73,34,72,30,41,66,83,179
